scenario_id,hour,base_total_offered_gbps,total_offered_gbps,enterprise_pct,ran_pct,pon_pct,enterprise_gbps,ran_gbps,pon_gbps,minute,minute_step,minute_of_day,traffic_random_factor
200063,19,77.2988,99.4719235,0.177231,0.402555,0.420213,17.62951516,40.04289842,41.79940832,25,5,1105,1.016028399
200063,19,77.2988,102.5870746,0.177231,0.402555,0.420213,18.1816167,41.29691737,43.10843569,30,5,1110,1.047847246
200063,19,77.2988,97.96255317,0.177231,0.402555,0.420213,17.36200784,39.43529418,41.16515109,35,5,1115,1.000611354
200063,19,77.2988,94.65040688,0.177231,0.402555,0.420213,16.77499262,38.10197385,39.77334373,40,5,1120,0.966780353
200063,19,77.2988,97.41887017,0.177231,0.402555,0.420213,17.26565032,39.21643199,40.93668835,45,5,1125,0.995058054
200063,19,77.2988,97.29652422,0.177231,0.402555,0.420213,17.24396682,39.16718104,40.88527698,50,5,1130,0.993808386
200063,19,77.2988,97.70816623,0.177231,0.402555,0.420213,17.31692257,39.3328895,41.05825436,55,5,1135,0.998012989
200063,20,77.2988,102.064988,0.103154,0.369177,0.527669,10.52840626,37.68003933,53.8565424,0,5,1140,1.016667593
200063,20,77.2988,96.34564163,0.103154,0.369177,0.527669,9.938433113,35.56858857,50.83861994,5,5,1145,0.959697282
200063,20,77.2988,102.0988489,0.103154,0.369177,0.527669,10.53189914,37.69253998,53.87440974,10,5,1150,1.01700488
200063,20,77.2988,102.7043644,0.103154,0.369177,0.527669,10.59436046,37.91608234,54.19392157,15,5,1155,1.02303641
200063,20,77.2988,100.397385,0.103154,0.369177,0.527669,10.35638643,37.06439878,52.97659981,20,5,1160,1.000056628
200063,20,77.2988,100.4406776,0.103154,0.369177,0.527669,10.36085224,37.08038141,52.99944398,25,5,1165,1.000487865
200063,20,77.2988,98.94068256,0.103154,0.369177,0.527669,10.20612183,36.52661783,52.20794291,30,5,1170,0.98554644
200063,20,77.2988,99.38678588,0.103154,0.369177,0.527669,10.25213914,36.69130889,52.44333785,35,5,1175,0.989990068
200063,20,77.2988,100.6310457,0.103154,0.369177,0.527669,10.38048946,37.15066092,53.09989535,40,5,1180,1.002384119
200063,20,77.2988,100.5151886,0.103154,0.369177,0.527669,10.36853834,37.10788915,53.03876113,45,5,1185,1.001230068
200063,20,77.2988,100.6719873,0.103154,0.369177,0.527669,10.38471274,37.1657756,53.12149895,50,5,1190,1.002791937
200063,20,77.2988,100.5028044,0.103154,0.369177,0.527669,10.36726086,37.10331719,53.03222637,55,5,1195,1.001106709
200063,21,77.2988,102.0499323,0.085421,0.395841,0.518737,8.717274601,40.3955672,52.93709046,0,5,1200,1.008185347
200063,21,77.2988,101.804402,0.085421,0.395841,0.518737,8.696301,40.29837621,52.8097248,5,5,1205,1.005759672
200063,21,77.2988,97.82508,0.085421,0.395841,0.518737,8.356380708,38.72319663,50.74550266,10,5,1210,0.966446621
200063,21,77.2988,101.9046419,0.085421,0.395841,0.518737,8.704863658,40.33805529,52.86172296,15,5,1215,1.006749975
200063,21,77.2988,104.1597817,0.085421,0.395841,0.518737,8.897501439,41.23073251,54.03154771,20,5,1220,1.029029253
200063,21,77.2988,100.017384,0.085421,0.395841,0.518737,8.543650958,39.59100088,51.8827322,25,5,1225,0.988105124
200063,21,77.2988,103.3707131,0.085421,0.395841,0.518737,8.830097892,40.91838667,53.62222854,30,5,1230,1.021233782
200063,21,77.2988,98.0603094,0.085421,0.395841,0.518737,8.376474394,38.81631012,50.86752489,35,5,1235,0.968770531
200063,21,77.2988,100.0104936,0.085421,0.395841,0.518737,8.543062363,39.58827335,51.87915786,40,5,1240,0.988037051
200063,21,77.2988,98.66706824,0.085421,0.395841,0.518737,8.428304741,39.05649026,51.18227323,45,5,1245,0.974764904
200063,21,77.2988,103.1064675,0.085421,0.395841,0.518737,8.807525595,40.81378737,53.48515453,50,5,1250,1.018623211
200063,21,77.2988,103.6805263,0.085421,0.395841,0.518737,8.856562651,41.0410235,53.78294016,55,5,1255,1.02429453
200063,22,77.2988,96.45844106,0.059872,0.392198,0.54793,5.775129778,37.83076517,52.85244759,0,5,1260,0.985248017
200063,22,77.2988,99.58945589,0.059872,0.392198,0.54793,5.962588924,39.05874155,54.5680237,5,5,1265,1.017228901
200063,22,77.2988,100.7715196,0.059872,0.392198,0.54793,6.033361075,39.52234405,55.21571155,10,5,1270,1.029302763
200063,22,77.2988,96.62180563,0.059872,0.392198,0.54793,5.784910691,37.89483635,52.94195989,15,5,1275,0.986916659
200063,22,77.2988,97.02276653,0.059872,0.392198,0.54793,5.808916897,38.05209224,53.16165829,20,5,1280,0.991012163
200063,22,77.2988,98.51120976,0.059872,0.392198,0.54793,5.898032507,38.63585604,53.97722059,25,5,1285,1.006215454
200063,22,77.2988,94.626203,0.059872,0.392198,0.54793,5.665430591,37.11216587,51.84850988,30,5,1290,0.966533129
200063,22,77.2988,96.97432202,0.059872,0.392198,0.54793,5.806016442,38.03309242,53.1351141,35,5,1295,0.99051734
200063,22,77.2988,101.9846292,0.059872,0.392198,0.54793,6.105991996,39.99812268,55.88041037,40,5,1300,1.041693735
200063,22,77.2988,95.47047989,0.059872,0.392198,0.54793,5.715978874,37.44328921,52.31111429,45,5,1305,0.975156762
200063,22,77.2988,98.80751344,0.059872,0.392198,0.54793,5.915772709,38.75206562,54.13957419,50,5,1310,1.009241966
200063,22,77.2988,97.99405395,0.059872,0.392198,0.54793,5.867069516,38.4330288,53.69385555,55,5,1315,1.00093311
200063,23,77.2988,87.27521174,0.061283,0.444691,0.494026,5.348461635,38.81048428,43.11616658,0,5,1320,0.992367084
200063,23,77.2988,87.69821316,0.061283,0.444691,0.494026,5.374384309,38.99858913,43.32514001,5,5,1325,0.997176842
200063,23,77.2988,89.37845452,0.061283,0.444691,0.494026,5.477354056,39.74577701,44.15522182,10,5,1330,1.016282109
200063,23,77.2988,88.06252118,0.061283,0.444691,0.494026,5.396710093,39.16059355,43.5051174,15,5,1335,1.001319225
200063,23,77.2988,88.23397501,0.061283,0.444691,0.494026,5.407217248,39.23683749,43.58981994,20,5,1340,1.003268749
200063,23,77.2988,89.21189978,0.061283,0.444691,0.494026,5.46714713,39.67171165,44.07293956,25,5,1345,1.01438829
200063,23,77.2988,87.13731625,0.061283,0.444691,0.494026,5.340011026,38.74916343,43.04804272,30,5,1350,0.990799136
200063,23,77.2988,86.30595141,0.061283,0.444691,0.494026,5.289062734,38.37946312,42.63732742,35,5,1355,0.981346062
200063,23,77.2988,89.39571549,0.061283,0.444691,0.494026,5.478411855,39.7534528,44.16374918,40,5,1360,1.016478376
200063,23,77.2988,87.60477894,0.061283,0.444691,0.494026,5.368658407,38.95703979,43.27898113,45,5,1365,0.996114444
200063,23,77.2988,88.4356769,0.061283,0.444691,0.494026,5.419578087,39.32653247,43.68946579,50,5,1370,1.00556221
200063,23,77.2988,86.61828563,0.061283,0.444691,0.494026,5.308203422,38.51835528,42.79162844,55,5,1375,0.984897473
200063,24,77.2988,68.50636334,0.079059,0.413745,0.507196,5.416044574,28.34423848,34.74618099,0,5,1380,1.006943048
200063,24,77.2988,67.66310432,0.079059,0.413745,0.507196,5.349377359,27.99534337,34.31848305,5,5,1385,0.994548378
200063,24,77.2988,68.32198996,0.079059,0.413745,0.507196,5.401468198,28.26795471,34.65266747,10,5,1390,1.00423303
200063,24,77.2988,67.91799616,0.079059,0.413745,0.507196,5.369528852,28.10080387,34.44776327,15,5,1395,0.998294914
200063,24,77.2988,67.78758337,0.079059,0.413745,0.507196,5.359218548,28.04684609,34.38161837,20,5,1400,0.996378037
200063,24,77.2988,68.11373103,0.079059,0.413745,0.507196,5.385003456,28.1817884,34.54703929,25,5,1405,1.001171929
200063,24,77.2988,66.98390427,0.079059,0.413745,0.507196,5.295680482,27.71432702,33.97399523,30,5,1410,0.984565133
200063,24,77.2988,67.62735798,0.079059,0.413745,0.507196,5.346551289,27.98055346,34.30035263,35,5,1415,0.994022959
200063,24,77.2988,68.7299639,0.079059,0.413745,0.507196,5.43372221,28.43675233,34.85959039,40,5,1420,1.010229648
200063,24,77.2988,68.48316816,0.079059,0.413745,0.507196,5.414210786,28.33464156,34.73441648,45,5,1425,1.006602113
200063,24,77.2988,67.67601658,0.079059,0.413745,0.507196,5.350398189,28.00068577,34.3250321,50,5,1430,0.994738169
200063,24,77.2988,68.59682091,0.079059,0.413745,0.507196,5.423196059,28.38166494,34.79206074,55,5,1435,1.008272642
200064,1,59.3414,41.03381235,0.292298,0.46876,0.238942,11.99407204,19.23497741,9.804663782,0,5,0,0.991130947
200064,1,59.3414,41.77589318,0.292298,0.46876,0.238942,12.21098026,19.58283463,9.981977385,5,5,5,1.009055172
200064,1,59.3414,41.38745546,0.292298,0.46876,0.238942,12.09744097,19.40075087,9.889163652,10,5,10,0.999672845
200064,1,59.3414,41.29030738,0.292298,0.46876,0.238942,12.06904485,19.35521181,9.865950984,15,5,15,0.99732633
200064,1,59.3414,41.3988523,0.292298,0.46876,0.238942,12.10077223,19.40609325,9.891886827,20,5,20,0.999948125
200064,1,59.3414,42.62806236,0.292298,0.46876,0.238942,12.460067,19.98229678,10.18559562,25,5,25,1.029638472
200064,1,59.3414,41.08918936,0.292298,0.46876,0.238942,12.0102586,19.26093589,9.817895627,30,5,30,0.992468524
200064,1,59.3414,41.5461494,0.292298,0.46876,0.238942,12.14382678,19.47514012,9.927082155,35,5,35,1.003505939
200064,1,59.3414,41.80344213,0.292298,0.46876,0.238942,12.21903274,19.59574846,9.988559961,40,5,40,1.00972059
200064,1,59.3414,40.99476476,0.292298,0.46876,0.238942,11.98265854,19.21667349,9.795333711,45,5,45,0.990187792
200064,1,59.3414,40.70174713,0.292298,0.46876,0.238942,11.89701028,19.07931878,9.725319759,50,5,50,0.983110242
200064,1,59.3414,41.16232418,0.292298,0.46876,0.238942,12.03163571,19.29521851,9.835370541,55,5,55,0.994235023
200064,2,59.3414,38.4706019,0.293405,0.492649,0.213945,11.28751376,18.95248143,8.230606712,0,5,60,1.006654279
200064,2,59.3414,38.14792362,0.293405,0.492649,0.213945,11.19283795,18.79351449,8.161571192,5,5,65,0.998210806
200064,2,59.3414,38.18041142,0.293405,0.492649,0.213945,11.20237007,18.80951955,8.168521804,10,5,70,0.999060909
200064,2,59.3414,38.51492763,0.293405,0.492649,0.213945,11.3005192,18.97431843,8.240089995,15,5,75,1.007814143
200064,2,59.3414,38.0118938,0.293405,0.492649,0.213945,11.15292595,18.72649961,8.132468242,20,5,80,0.994651335
200064,2,59.3414,38.2221135,0.293405,0.492649,0.213945,11.21460572,18.83006401,8.177443771,25,5,85,1.000152121
200064,2,59.3414,37.80462994,0.293405,0.492649,0.213945,11.09211345,18.6243914,8.088125102,30,5,90,0.989227893
200064,2,59.3414,38.34207036,0.293405,0.492649,0.213945,11.24980181,18.88916057,8.203107986,35,5,95,1.003291014
200064,2,59.3414,38.31534951,0.293405,0.492649,0.213945,11.24196174,18.87599659,8.197391184,40,5,100,1.002591813
200064,2,59.3414,38.48116964,0.293405,0.492649,0.213945,11.2906144,18.95768761,8.232867629,45,5,105,1.006930803
200064,2,59.3414,37.91260811,0.293405,0.492649,0.213945,11.12379491,18.67758667,8.111226529,50,5,110,0.992053341
200064,2,59.3414,38.19190056,0.293405,0.492649,0.213945,11.20574105,18.81517966,8.170979853,55,5,115,0.999361544
200064,3,59.3414,36.23064113,0.281561,0.483728,0.234712,10.20109721,17.52580179,8.503742125,0,5,120,0.98073328
200064,3,59.3414,37.15024926,0.281561,0.483728,0.234712,10.46002202,17.97064265,8.719584576,5,5,125,1.005626306
200064,3,59.3414,38.68942204,0.281561,0.483728,0.234712,10.89339142,18.71518474,9.080845873,10,5,130,1.047290431
200064,3,59.3414,37.08375609,0.281561,0.483728,0.234712,10.44130021,17.938478,8.703977876,15,5,135,1.003826392
200064,3,59.3414,36.15274296,0.281561,0.483728,0.234712,10.17916421,17.48812021,8.485458542,20,5,140,0.978624642
200064,3,59.3414,36.76385365,0.281561,0.483728,0.234712,10.3512285,17.783732,8.628893147,25,5,145,0.995166899
200064,3,59.3414,35.93447353,0.281561,0.483728,0.234712,10.11770828,17.38253702,8.434228234,30,5,150,0.97271627
200064,3,59.3414,36.2152284,0.281561,0.483728,0.234712,10.19675761,17.51834621,8.500124584,35,5,155,0.98031607
200064,3,59.3414,37.96717722,0.281561,0.483728,0.234712,10.69003622,18.36581418,8.91132683,40,5,160,1.027739866
200064,3,59.3414,36.0811569,0.281561,0.483728,0.234712,10.15900844,17.45349197,8.468656483,45,5,165,0.976686867
200064,3,59.3414,37.64769181,0.281561,0.483728,0.234712,10.60008192,18.2112699,8.836339981,50,5,170,1.019091662
200064,3,59.3414,37.39240702,0.281561,0.483728,0.234712,10.52820395,18.08778132,8.776421749,55,5,175,1.012181315
200064,4,59.3414,36.86039715,0.272876,0.455002,0.272121,10.05832338,16.77158846,10.03048531,0,5,180,0.997780251
200064,4,59.3414,37.35521954,0.272876,0.455002,0.272121,10.19334861,16.9967341,10.16513683,5,5,185,1.011174681
200064,4,59.3414,36.59558019,0.272876,0.455002,0.272121,9.986061143,16.65109597,9.958423072,10,5,190,0.990611876
200064,4,59.3414,37.75524521,0.272876,0.455002,0.272121,10.30250607,17.17874695,10.27399219,15,5,195,1.022003043
200064,4,59.3414,36.75162827,0.272876,0.455002,0.272121,10.02864294,16.7220983,10.00088702,20,5,200,0.994835968
200064,4,59.3414,36.95504882,0.272876,0.455002,0.272121,10.08415156,16.81465525,10.05624201,25,5,205,1.000342393
200064,4,59.3414,36.87746588,0.272876,0.455002,0.272121,10.06298103,16.77935479,10.03513007,30,5,210,0.998242287
200064,4,59.3414,37.65654469,0.272876,0.455002,0.272121,10.27557306,17.13383792,10.24713371,35,5,215,1.019331302
200064,4,59.3414,37.5619789,0.272876,0.455002,0.272121,10.24976831,17.09081021,10.22140038,40,5,220,1.016771485
200064,4,59.3414,35.49751136,0.272876,0.455002,0.272121,9.686424347,16.15147145,9.65961557,45,5,225,0.960888068
200064,4,59.3414,37.37275494,0.272876,0.455002,0.272121,10.1981336,17.00471276,10.16990858,50,5,230,1.01164935
200064,4,59.3414,36.06942504,0.272876,0.455002,0.272121,9.842485952,16.41169384,9.815245248,55,5,235,0.976369295
200064,5,59.3414,38.1887699,0.276389,0.469296,0.254315,10.55499096,17.9218802,9.711998668,0,5,240,0.999279624
200064,5,59.3414,38.29618823,0.276389,0.469296,0.254315,10.5846803,17.97229132,9.73931682,5,5,245,1.002090423
200064,5,59.3414,38.18382326,0.276389,0.469296,0.254315,10.55362376,17.91955876,9.710740659,10,5,250,0.999150186
200064,5,59.3414,38.57677018,0.276389,0.469296,0.254315,10.66223032,18.10396762,9.810673179,15,5,255,1.009432367
200064,5,59.3414,38.6777888,0.276389,0.469296,0.254315,10.69015085,18.15137537,9.836363786,20,5,260,1.012075706
200064,5,59.3414,37.98966781,0.276389,0.469296,0.254315,10.49996115,17.82844216,9.661363906,25,5,265,0.994069751
200064,5,59.3414,37.9729289,0.276389,0.469296,0.254315,10.49533468,17.82058664,9.657106941,30,5,270,0.993631746
200064,5,59.3414,38.32945505,0.276389,0.469296,0.254315,10.59387492,17.98790334,9.747777092,35,5,275,1.002960911
200064,5,59.3414,37.63478239,0.276389,0.469296,0.254315,10.4018744,17.66189545,9.57111102,40,5,280,0.984783519
200064,5,59.3414,38.12626888,0.276389,0.469296,0.254315,10.53771631,17.89254866,9.696103686,45,5,285,0.99764417
200064,5,59.3414,38.96712834,0.276389,0.469296,0.254315,10.77012138,18.28716158,9.909947334,50,5,290,1.019646809
200064,5,59.3414,37.65202825,0.276389,0.469296,0.254315,10.40664098,17.66998888,9.575496909,55,5,295,0.985234788
200064,6,59.3414,41.86313959,0.353051,0.443336,0.203613,14.77980076,18.55942248,8.523916355,0,5,300,0.995842789
200064,6,59.3414,41.74844863,0.353051,0.443336,0.203613,14.73930906,18.50857588,8.500563682,5,5,305,0.993114514
200064,6,59.3414,42.92980157,0.353051,0.443336,0.203613,15.15638626,19.03231177,8.741103541,10,5,310,1.021216606
200064,6,59.3414,41.77320731,0.353051,0.443336,0.203613,14.74805012,18.51955229,8.505604894,15,5,315,0.993703475
200064,6,59.3414,41.79960812,0.353051,0.443336,0.203613,14.75737094,18.53125671,8.510980466,20,5,320,0.994331499
200064,6,59.3414,41.54903874,0.353051,0.443336,0.203613,14.66890731,18.42017037,8.459961061,25,5,325,0.98837094
200064,6,59.3414,42.02206166,0.353051,0.443336,0.203613,14.83590827,18.6298783,8.556275094,30,5,330,0.999623237
200064,6,59.3414,42.14069194,0.353051,0.443336,0.203613,14.87779074,18.68247133,8.580429866,35,5,335,1.002445221
200064,6,59.3414,41.61495858,0.353051,0.443336,0.203613,14.69218033,18.44939499,8.473383255,40,5,340,0.989939045
200064,6,59.3414,42.4674852,0.353051,0.443336,0.203613,14.99316525,18.82735044,8.646969511,45,5,345,1.010218998
200064,6,59.3414,42.14109967,0.353051,0.443336,0.203613,14.87793469,18.6826521,8.580512886,50,5,350,1.00245492
200064,6,59.3414,42.40525898,0.353051,0.443336,0.203613,14.97119626,18.79976334,8.634299388,55,5,355,1.008738757
200064,7,59.3414,47.83825489,0.434498,0.411889,0.153613,20.78565075,19.70401698,7.348587163,0,5,360,0.988244643
200064,7,59.3414,48.66002649,0.434498,0.411889,0.153613,21.14270928,20.04249508,7.474822123,5,5,365,1.005220834
200064,7,59.3414,48.00372404,0.434498,0.411889,0.153613,20.85754684,19.77217179,7.374005408,10,5,370,0.991662911
200064,7,59.3414,50.40692764,0.434498,0.411889,0.153613,21.90173524,20.76202321,7.74316919,15,5,375,1.04130839
200064,7,59.3414,48.47746779,0.434498,0.411889,0.153613,21.0633878,19.96730129,7.446778699,20,5,380,1.001449529
200064,7,59.3414,48.32282794,0.434498,0.411889,0.153613,20.99619701,19.90360695,7.423023976,25,5,385,0.998254973
200064,7,59.3414,47.65111314,0.434498,0.411889,0.153613,20.70433793,19.62693549,7.31983972,30,5,390,0.984378661
200064,7,59.3414,47.56808784,0.434498,0.411889,0.153613,20.66826356,19.59273834,7.30708594,35,5,395,0.982663521
200064,7,59.3414,48.65216972,0.434498,0.411889,0.153613,21.13929553,20.03925897,7.47361522,40,5,400,1.005058529
200064,7,59.3414,49.48910973,0.434498,0.411889,0.153613,21.50294472,20.38398476,7.602180249,45,5,405,1.02234807
200064,7,59.3414,47.32558596,0.434498,0.411889,0.153613,20.56289685,19.49285465,7.26983445,50,5,410,0.977653907
200064,7,59.3414,48.49230482,0.434498,0.411889,0.153613,21.06983447,19.97341249,7.449057862,55,5,415,1.001756033
200064,8,59.3414,55.12746487,0.507609,0.357904,0.134487,27.98314667,19.7303901,7.413928099,0,5,420,1.018242861
200064,8,59.3414,55.35702144,0.507609,0.357904,0.134487,28.09967144,19.81254953,7.444800476,5,5,425,1.022482932
200064,8,59.3414,52.63458754,0.507609,0.357904,0.134487,26.71774199,18.83817708,7.078668472,10,5,430,0.972197672
200064,8,59.3414,53.66613011,0.507609,0.357904,0.134487,27.24136133,19.20737122,7.217397551,15,5,435,0.991250986
200064,8,59.3414,53.08482362,0.507609,0.357904,0.134487,26.94628546,18.99931878,7.139219377,20,5,440,0.980513848
200064,8,59.3414,54.92809821,0.507609,0.357904,0.134487,27.88194654,19.6590358,7.387115872,25,5,445,1.01456042
200064,8,59.3414,53.69744065,0.507609,0.357904,0.134487,27.25725482,19.21857742,7.221608413,30,5,450,0.991829313
200064,8,59.3414,54.23080538,0.507609,0.357904,0.134487,27.52799506,19.40947127,7.293339041,35,5,455,1.001680933
200064,8,59.3414,53.31091428,0.507609,0.357904,0.134487,27.06105091,19.08023774,7.169625635,40,5,460,0.984689901
200064,8,59.3414,54.35336878,0.507609,0.357904,0.134487,27.59020924,19.45333731,7.309822228,45,5,465,1.003944765
200064,8,59.3414,53.40339492,0.507609,0.357904,0.134487,27.10799483,19.11333701,7.18206308,50,5,470,0.986398083
200064,8,59.3414,55.8835502,0.507609,0.357904,0.134487,28.36694169,20.00099675,7.515611756,55,5,475,1.032208287
200064,9,59.3414,59.98383223,0.566713,0.305681,0.127606,33.99360276,18.33591201,7.65431746,0,5,480,1.012636591
200064,9,59.3414,59.58469794,0.566713,0.305681,0.127606,33.76740827,18.21390428,7.603385394,5,5,485,1.005898475
200064,9,59.3414,59.03613334,0.566713,0.305681,0.127606,33.45652971,18.04621856,7.533385071,10,5,490,0.996637703
200064,9,59.3414,56.93036422,0.566713,0.305681,0.127606,32.2631635,17.40252515,7.264675575,15,5,495,0.961088476
200064,9,59.3414,58.8465563,0.566713,0.305681,0.127606,33.34909399,17.98826847,7.509193838,20,5,500,0.993437297
200064,9,59.3414,58.47865988,0.566713,0.305681,0.127606,33.14060239,17.87580956,7.462247921,25,5,505,0.987226533
200064,9,59.3414,59.70243082,0.566713,0.305681,0.127606,33.83412899,18.24989297,7.618408855,30,5,510,1.007886021
200064,9,59.3414,60.15425864,0.566713,0.305681,0.127606,34.09018558,18.38800811,7.676064951,35,5,515,1.015513699
200064,9,59.3414,59.79628046,0.566713,0.305681,0.127606,33.88731478,18.27858101,7.630384664,40,5,520,1.009470374
200064,9,59.3414,60.93473444,0.566713,0.305681,0.127606,34.53249117,18.62658466,7.775658614,45,5,525,1.028689556
200064,9,59.3414,58.71297606,0.566713,0.305681,0.127606,33.27339236,17.94743555,7.492148153,50,5,530,0.991182218
200064,9,59.3414,58.66267567,0.566713,0.305681,0.127606,33.24488649,17.93205968,7.485729503,55,5,535,0.990333056
200064,10,59.3414,63.45762125,0.603531,0.265558,0.130911,38.29863651,16.85164812,8.307336623,0,5,540,1.016623218
200064,10,59.3414,61.86976481,0.603531,0.265558,0.130911,37.34031605,16.42998091,8.099467849,5,5,545,0.991184954
200064,10,59.3414,61.11703446,0.603531,0.265558,0.130911,36.88602001,16.23008771,8.00092674,10,5,550,0.979125832
200064,10,59.3414,64.93067973,0.603531,0.265558,0.130911,39.18767285,17.24282987,8.500177018,15,5,555,1.04022236
200064,10,59.3414,62.61939657,0.603531,0.265558,0.130911,37.792742,16.62905126,8.197603317,20,5,560,1.003194434
200064,10,59.3414,61.21987451,0.603531,0.265558,0.130911,36.94808716,16.25739766,8.014389692,25,5,565,0.980773382
200064,10,59.3414,60.31743154,0.603531,0.265558,0.130911,36.40343492,16.01774715,7.896249469,30,5,570,0.966315789
200064,10,59.3414,63.98341008,0.603531,0.265558,0.130911,38.61596632,16.99127529,8.376168463,35,5,575,1.025046621
200064,10,59.3414,61.94405254,0.603531,0.265558,0.130911,37.38515099,16.44970858,8.109192972,40,5,580,0.992375081
200064,10,59.3414,61.61163899,0.603531,0.265558,0.130911,37.18452914,16.36143366,8.065676193,45,5,585,0.987049647
200064,10,59.3414,62.79891196,0.603531,0.265558,0.130911,37.90108508,16.67672292,8.221103958,50,5,590,1.006070361
200064,10,59.3414,63.17018356,0.603531,0.265558,0.130911,38.12515898,16.77531688,8.269707706,55,5,595,1.01201832
200064,11,59.3414,64.84677234,0.570874,0.292168,0.136958,37.01935535,18.9461506,8.881266398,0,5,600,1.008020611
200064,11,59.3414,65.19892575,0.570874,0.292168,0.136958,37.22039068,19.04903855,8.929496528,5,5,605,1.013494714
200064,11,59.3414,64.74295615,0.570874,0.292168,0.136958,36.96008935,18.91581883,8.867047969,10,5,610,1.006406825
200064,11,59.3414,64.85206415,0.570874,0.292168,0.136958,37.0223763,18.94769669,8.881991151,15,5,615,1.008102871
200064,11,59.3414,63.49603962,0.570874,0.292168,0.136958,36.24825676,18.55150974,8.696273117,20,5,620,0.987023939
200064,11,59.3414,66.17534545,0.570874,0.292168,0.136958,37.77780358,19.33431712,9.063224748,25,5,625,1.02867282
200064,11,59.3414,62.96688153,0.570874,0.292168,0.136958,35.94617401,18.39690669,8.623800829,30,5,630,0.97879836
200064,11,59.3414,64.59328898,0.570874,0.292168,0.136958,36.87464821,18.87209088,8.846549894,35,5,635,1.0040803
200064,11,59.3414,62.85822236,0.570874,0.292168,0.136958,35.88414328,18.36515996,8.608919117,40,5,640,0.977109291
200064,11,59.3414,64.16376983,0.570874,0.292168,0.136958,36.62944677,18.74659913,8.787723927,45,5,645,0.997403574
200064,11,59.3414,63.66504536,0.570874,0.292168,0.136958,36.34473779,18.60088781,8.719419759,50,5,650,0.989651075
200064,11,59.3414,64.41028849,0.570874,0.292168,0.136958,36.77017793,18.81862399,8.821486562,55,5,655,1.001235621
200064,12,59.3414,65.8568338,0.496041,0.339798,0.164161,32.66766862,22.37797439,10.81109041,0,5,660,1.003843228
200064,12,59.3414,65.02462162,0.496041,0.339798,0.164161,32.25485753,22.09519093,10.67447405,5,5,665,0.991157975
200064,12,59.3414,65.61887369,0.496041,0.339798,0.164161,32.54963073,22.29711618,10.77202676,10,5,670,1.000216047
200064,12,59.3414,66.5312222,0.496041,0.339798,0.164161,33.0021927,22.60712974,10.92179834,15,5,675,1.014122802
200064,12,59.3414,64.79643241,0.496041,0.339798,0.164161,32.1416664,22.01765285,10.63701439,20,5,680,0.98767973
200064,12,59.3414,65.09019374,0.496041,0.339798,0.164161,32.28738397,22.11747216,10.6852384,25,5,685,0.992157479
200064,12,59.3414,66.18956508,0.496041,0.339798,0.164161,32.83271687,22.49103558,10.86571174,30,5,690,1.008914987
200064,12,59.3414,65.68745217,0.496041,0.339798,0.164161,32.58364844,22.32041896,10.78328464,35,5,695,1.001261376
200064,12,59.3414,65.73463753,0.496041,0.339798,0.164161,32.6070543,22.33645242,10.79103061,40,5,700,1.001980613
200064,12,59.3414,66.29313403,0.496041,0.339798,0.164161,32.88409129,22.52622803,10.88271367,45,5,705,1.010493669
200064,12,59.3414,65.12865044,0.496041,0.339798,0.164161,32.30646005,22.13053964,10.69155147,50,5,710,0.992743667
200064,12,59.3414,65.30478329,0.496041,0.339798,0.164161,32.39382911,22.19038911,10.72046552,55,5,715,0.995428427
200064,13,59.3414,65.79596179,0.464066,0.367039,0.168895,30.53369428,24.14973306,11.11263377,0,5,720,0.993272532
200064,13,59.3414,66.2805129,0.464066,0.367039,0.168895,30.75855817,24.32758258,11.19447221,5,5,725,1.000587439
200064,13,59.3414,69.05796286,0.464066,0.367039,0.168895,32.04747934,25.34701711,11.66357067,10,5,730,1.042516528
200064,13,59.3414,64.05411463,0.464066,0.367039,0.168895,29.72536157,23.51040593,10.81844383,15,5,735,0.966977166
200064,13,59.3414,64.88824445,0.464066,0.367039,0.168895,30.11245318,23.81656472,10.9593245,20,5,740,0.979569401
200064,13,59.3414,64.60606971,0.464066,0.367039,0.168895,29.98150537,23.71299538,10.9116665,25,5,745,0.97530962
200064,13,59.3414,69.16027766,0.464066,0.367039,0.168895,32.0949602,25.3845707,11.68085116,30,5,750,1.044061098
200064,13,59.3414,65.84243888,0.464066,0.367039,0.168895,30.55526274,24.166792,11.12048353,35,5,755,0.993974162
200064,13,59.3414,66.31594333,0.464066,0.367039,0.168895,30.77500024,24.34058696,11.20045625,40,5,760,1.001122306
200064,13,59.3414,64.19637666,0.464066,0.367039,0.168895,29.7913806,23.56262175,10.84247123,45,5,765,0.96912479
200064,13,59.3414,66.42173996,0.464066,0.367039,0.168895,30.8240969,24.37941852,11.21832481,50,5,770,1.002719438
200064,13,59.3414,68.27955718,0.464066,0.367039,0.168895,31.68624742,25.06131128,11.53210155,55,5,775,1.030765519
200064,14,59.3414,67.0799311,0.416903,0.36711,0.215987,27.96587739,24.62574747,14.48840654,0,5,780,1.003011896
200064,14,59.3414,66.77429338,0.416903,0.36711,0.215987,27.83845587,24.51354466,14.4223927,5,5,785,0.998441852
200064,14,59.3414,65.54010637,0.416903,0.36711,0.215987,27.32391862,24.06046164,14.15582411,10,5,790,0.979987685
200064,14,59.3414,66.58786525,0.416903,0.36711,0.215987,27.76073327,24.44510493,14.38212661,15,5,795,0.995654287
